Game Turn, Player, Action, Tech, Score
60, 17, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 17, Tech, TECH_IRRIGATION, 0.0, OWNED
60, 17, Tech, TECH_ARCHERY, 0.0, OWNED
60, 17, Tech, TECH_WRITING, 0.0, OWNED
60, 17, Tech, TECH_MASONRY, 273.7, 
60, 17, Tech, TECH_BRONZE_WORKING, 378.7, BOOSTED
60, 17, Tech, TECH_THE_WHEEL, 270.8, 
60, 17, Tech, TECH_CELESTIAL_NAVIGATION, 313.3, 
60, 17, Tech, TECH_CURRENCY, 245.6, 
60, 17, Tech, TECH_HORSEBACK_RIDING, 246.6, RESEARCHING
60, 17, Tech, TECH_IRON_WORKING, 505.7, 
60, 17, Tech, TECH_SHIPBUILDING, 288.4, 
60, 17, Tech, TECH_MATHEMATICS, 328.2, 
60, 17, Tech, TECH_CONSTRUCTION, 603.8, 
60, 17, Tech, TECH_ENGINEERING, 406.4, 
60, 17, Tech, TECH_MILITARY_TACTICS, 579.9, 
60, 17, Tech, TECH_APPRENTICESHIP, 542.6, 
60, 17, Tech, TECH_MACHINERY, -8437.4, 
60, 17, Tech, TECH_EDUCATION, -8636.0, 
60, 17, Tech, TECH_STIRRUPS, 283.0, 
60, 17, Tech, TECH_MILITARY_ENGINEERING, -8874.9, 
60, 17, Tech, TECH_CASTLES, -8874.9, 
60, 17, Tech, TECH_CARTOGRAPHY, -9710.6, 
60, 17, Tech, TECH_SQUARE_RIGGING, -19421.3, 
60, 18, Tech, TECH_POTTERY, 0.0, OWNED
60, 18, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 18, Tech, TECH_MINING, 0.0, OWNED
60, 18, Tech, TECH_SAILING, 334.9, 
60, 18, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 18, Tech, TECH_IRRIGATION, 614.0, 
60, 18, Tech, TECH_ARCHERY, 0.0, OWNED
60, 18, Tech, TECH_WRITING, 0.0, OWNED
60, 18, Tech, TECH_MASONRY, 373.9, 
60, 18, Tech, TECH_BRONZE_WORKING, 341.6, 
60, 18, Tech, TECH_THE_WHEEL, 272.5, RESEARCHING
60, 18, Tech, TECH_CELESTIAL_NAVIGATION, 648.2, 
60, 18, Tech, TECH_CURRENCY, 0.0, OWNED
60, 18, Tech, TECH_HORSEBACK_RIDING, 217.1, 
60, 18, Tech, TECH_IRON_WORKING, 464.1, 
60, 18, Tech, TECH_SHIPBUILDING, 623.3, 
60, 18, Tech, TECH_MATHEMATICS, 165.0, 
60, 18, Tech, TECH_CONSTRUCTION, 665.9, 
60, 18, Tech, TECH_ENGINEERING, 424.7, 
60, 18, Tech, TECH_MILITARY_TACTICS, 208.4, 
60, 18, Tech, TECH_APPRENTICESHIP, 296.2, 
60, 18, Tech, TECH_MACHINERY, 1492.1, GOAL
60, 18, Tech, TECH_EDUCATION, -9320.7, 
60, 18, Tech, TECH_STIRRUPS, 251.9, 
60, 18, Tech, TECH_MILITARY_ENGINEERING, -8742.1, 
60, 18, Tech, TECH_CASTLES, -8742.1, 
60, 18, Tech, TECH_CARTOGRAPHY, -9040.8, 
60, 18, Contract 843
60, 19, Tech, TECH_POTTERY, 0.0, OWNED
60, 19, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 19, Tech, TECH_MINING, 0.0, OWNED
60, 19, Tech, TECH_SAILING, 0.0, OWNED
60, 19, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 19, Tech, TECH_IRRIGATION, 334.9, 
60, 19, Tech, TECH_ARCHERY, 0.0, OWNED
60, 19, Tech, TECH_WRITING, 0.0, OWNED
60, 19, Tech, TECH_MASONRY, 0.0, OWNED
60, 19, Tech, TECH_BRONZE_WORKING, 330.3, RESEARCHING
60, 19, Tech, TECH_THE_WHEEL, 0.0, OWNED
60, 19, Tech, TECH_CELESTIAL_NAVIGATION, 590.3, 
60, 19, Tech, TECH_CURRENCY, 276.1, 
60, 19, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
60, 19, Tech, TECH_IRON_WORKING, 464.8, 
60, 19, Tech, TECH_SHIPBUILDING, 312.5, 
60, 19, Tech, TECH_MATHEMATICS, 397.2, 
60, 19, Tech, TECH_CONSTRUCTION, 170.6, 
60, 19, Tech, TECH_ENGINEERING, 215.4, 
60, 19, Tech, TECH_MILITARY_TACTICS, 694.7, 
60, 19, Tech, TECH_APPRENTICESHIP, 357.7, 
60, 19, Tech, TECH_MACHINERY, 1018.6, GOAL
60, 19, Tech, TECH_EDUCATION, -8967.9, 
60, 19, Tech, TECH_STIRRUPS, 68.9, 
60, 19, Tech, TECH_MILITARY_ENGINEERING, 210.4, 
60, 19, Tech, TECH_CASTLES, 217.6, 
60, 19, Tech, TECH_CARTOGRAPHY, 324.2, 
60, 19, Tech, TECH_GUNPOWDER, -8915.3, 
60, 19, Tech, TECH_SQUARE_RIGGING, -9362.4, 
60, 19, Tech, TECH_SIEGE_TACTICS, -9610.8, 
60, 19, Contract 805
60, 20, Tech, TECH_POTTERY, 0.0, OWNED
60, 20, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 20, Tech, TECH_MINING, 0.0, OWNED
60, 20, Tech, TECH_SAILING, 0.0, OWNED
60, 20, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 20, Tech, TECH_IRRIGATION, 334.9, 
60, 20, Tech, TECH_ARCHERY, 0.0, OWNED
60, 20, Tech, TECH_WRITING, 0.0, OWNED
60, 20, Tech, TECH_MASONRY, 432.6, 
60, 20, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
60, 20, Tech, TECH_THE_WHEEL, 239.1, 
60, 20, Tech, TECH_CELESTIAL_NAVIGATION, 326.5, 
60, 20, Tech, TECH_CURRENCY, 325.2, BOOSTED
60, 20, Tech, TECH_HORSEBACK_RIDING, 239.1, RESEARCHING
60, 20, Tech, TECH_IRON_WORKING, 161.4, 
60, 20, Tech, TECH_SHIPBUILDING, 302.5, 
60, 20, Tech, TECH_MATHEMATICS, 444.2, 
60, 20, Tech, TECH_CONSTRUCTION, 747.4, GOAL
60, 20, Tech, TECH_ENGINEERING, 375.3, 
60, 20, Tech, TECH_MILITARY_TACTICS, 791.4, 
60, 20, Tech, TECH_APPRENTICESHIP, 630.7, 
60, 20, Tech, TECH_MACHINERY, 770.6, BOOSTED
60, 20, Tech, TECH_EDUCATION, -8359.8, 
60, 20, Tech, TECH_STIRRUPS, 268.8, 
60, 20, Tech, TECH_MILITARY_ENGINEERING, -8580.0, 
60, 20, Tech, TECH_CASTLES, -8580.0, 
60, 20, Tech, TECH_CARTOGRAPHY, -9696.5, 
60, 20, Tech, TECH_SQUARE_RIGGING, -19393.0, 
60, 20, Contract 823
60, 21, Tech, TECH_POTTERY, 0.0, OWNED
60, 21, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 21, Tech, TECH_MINING, 0.0, OWNED
60, 21, Tech, TECH_SAILING, 334.9, 
60, 21, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 21, Tech, TECH_IRRIGATION, 334.9, 
60, 21, Tech, TECH_ARCHERY, 0.0, OWNED
60, 21, Tech, TECH_WRITING, 0.0, OWNED
60, 21, Tech, TECH_MASONRY, 434.0, BOOSTED
60, 21, Tech, TECH_BRONZE_WORKING, 312.2, BOOSTED
60, 21, Tech, TECH_THE_WHEEL, 177.5, 
60, 21, Tech, TECH_CELESTIAL_NAVIGATION, 577.4, 
60, 21, Tech, TECH_CURRENCY, 199.5, 
60, 21, Tech, TECH_HORSEBACK_RIDING, 261.6, RESEARCHING
60, 21, Tech, TECH_IRON_WORKING, 374.5, 
60, 21, Tech, TECH_SHIPBUILDING, 486.4, 
60, 21, Tech, TECH_MATHEMATICS, 236.5, 
60, 21, Tech, TECH_CONSTRUCTION, 742.7, GOAL
60, 21, Tech, TECH_ENGINEERING, 226.6, 
60, 21, Tech, TECH_MILITARY_TACTICS, -9563.0, 
60, 21, Tech, TECH_APPRENTICESHIP, -9537.9, 
60, 21, Tech, TECH_MACHINERY, -8908.2, 
60, 21, Tech, TECH_EDUCATION, -18839.3, 
60, 21, Tech, TECH_STIRRUPS, -9737.4, 
60, 21, Tech, TECH_MILITARY_ENGINEERING, -8560.7, 
60, 21, Tech, TECH_CASTLES, -8560.7, 
60, 21, Tech, TECH_CARTOGRAPHY, -9177.7, 
60, 21, Contract 859
60, 22, Tech, TECH_POTTERY, 0.0, OWNED
60, 22, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 22, Tech, TECH_MINING, 0.0, OWNED
60, 22, Tech, TECH_SAILING, 0.0, OWNED
60, 22, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 22, Tech, TECH_IRRIGATION, 0.0, OWNED
60, 22, Tech, TECH_ARCHERY, 0.0, OWNED
60, 22, Tech, TECH_WRITING, 0.0, OWNED
60, 22, Tech, TECH_MASONRY, 302.2, 
60, 22, Tech, TECH_BRONZE_WORKING, 312.2, BOOSTED
60, 22, Tech, TECH_THE_WHEEL, 186.3, 
60, 22, Tech, TECH_CELESTIAL_NAVIGATION, 236.7, 
60, 22, Tech, TECH_CURRENCY, 185.6, 
60, 22, Tech, TECH_HORSEBACK_RIDING, 239.1, RESEARCHING
60, 22, Tech, TECH_IRON_WORKING, 380.7, 
60, 22, Tech, TECH_SHIPBUILDING, 195.5, 
60, 22, Tech, TECH_MATHEMATICS, 219.5, 
60, 22, Tech, TECH_CONSTRUCTION, 569.4, GOAL
60, 22, Tech, TECH_ENGINEERING, 239.4, 
60, 22, Tech, TECH_MILITARY_TACTICS, -9593.9, 
60, 22, Tech, TECH_APPRENTICESHIP, -9574.3, 
60, 22, Tech, TECH_MACHINERY, -8880.4, 
60, 22, Tech, TECH_EDUCATION, -18929.1, 
60, 22, Tech, TECH_STIRRUPS, -9759.9, 
60, 22, Tech, TECH_MILITARY_ENGINEERING, -8888.4, 
60, 22, Tech, TECH_CASTLES, -8888.4, 
60, 22, Tech, TECH_CARTOGRAPHY, -9803.5, 
60, 22, Tech, TECH_SQUARE_RIGGING, -19607.0, 
60, 22, Contract 860
60, 23, Tech, TECH_POTTERY, 0.0, OWNED
60, 23, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 23, Tech, TECH_MINING, 0.0, OWNED
60, 23, Tech, TECH_SAILING, 0.0, OWNED
60, 23, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 23, Tech, TECH_IRRIGATION, 334.9, 
60, 23, Tech, TECH_ARCHERY, 0.0, OWNED
60, 23, Tech, TECH_WRITING, 0.0, OWNED
60, 23, Tech, TECH_MASONRY, 212.0, 
60, 23, Tech, TECH_BRONZE_WORKING, 260.6, 
60, 23, Tech, TECH_THE_WHEEL, 209.9, 
60, 23, Tech, TECH_CELESTIAL_NAVIGATION, 204.3, 
60, 23, Tech, TECH_CURRENCY, 160.2, 
60, 23, Tech, TECH_HORSEBACK_RIDING, 307.1, RESEARCHING
60, 23, Tech, TECH_IRON_WORKING, 308.0, 
60, 23, Tech, TECH_SHIPBUILDING, 137.4, 
60, 23, Tech, TECH_MATHEMATICS, 178.9, 
60, 23, Tech, TECH_CONSTRUCTION, 540.4, GOAL
60, 23, Tech, TECH_ENGINEERING, 242.7, 
60, 23, Tech, TECH_MILITARY_TACTICS, -9660.0, 
60, 23, Tech, TECH_APPRENTICESHIP, -9531.7, 
60, 23, Tech, TECH_MACHINERY, -8977.7, 
60, 23, Tech, TECH_EDUCATION, -18884.5, 
60, 23, Tech, TECH_STIRRUPS, -9691.9, 
60, 23, Tech, TECH_MILITARY_ENGINEERING, -8939.4, 
60, 23, Tech, TECH_CASTLES, -8939.4, 
60, 23, Tech, TECH_CARTOGRAPHY, -9861.6, 
60, 23, Tech, TECH_SQUARE_RIGGING, -19723.3, 
60, 24, Tech, TECH_POTTERY, 0.0, OWNED
60, 24, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 24, Tech, TECH_MINING, 0.0, OWNED
60, 24, Tech, TECH_SAILING, 0.0, OWNED
60, 24, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 24, Tech, TECH_IRRIGATION, 0.0, OWNED
60, 24, Tech, TECH_ARCHERY, 0.0, OWNED
60, 24, Tech, TECH_WRITING, 0.0, OWNED
60, 24, Tech, TECH_MASONRY, 484.5, BOOSTED
60, 24, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
60, 24, Tech, TECH_THE_WHEEL, 242.6, 
60, 24, Tech, TECH_CELESTIAL_NAVIGATION, 301.4, 
60, 24, Tech, TECH_CURRENCY, 315.2, BOOSTED
60, 24, Tech, TECH_HORSEBACK_RIDING, 231.5, RESEARCHING
60, 24, Tech, TECH_IRON_WORKING, 147.9, 
60, 24, Tech, TECH_SHIPBUILDING, 218.0, 
60, 24, Tech, TECH_MATHEMATICS, 390.0, 
60, 24, Tech, TECH_CONSTRUCTION, 789.3, 
60, 24, Tech, TECH_ENGINEERING, 333.2, 
60, 24, Tech, TECH_MILITARY_TACTICS, -9293.9, 
60, 24, Tech, TECH_APPRENTICESHIP, 573.2, 
60, 24, Tech, TECH_MACHINERY, -9275.4, BOOSTED
60, 24, Tech, TECH_EDUCATION, -8489.1, 
60, 24, Tech, TECH_STIRRUPS, 242.8, 
60, 24, Tech, TECH_MILITARY_ENGINEERING, -8493.7, 
60, 24, Tech, TECH_CASTLES, -8493.7, 
60, 24, Tech, TECH_CARTOGRAPHY, -9781.0, 
60, 24, Tech, TECH_SQUARE_RIGGING, -19561.9, 
60, 24, Contract 825
60, 25, Tech, TECH_POTTERY, 0.0, OWNED
60, 25, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
60, 25, Tech, TECH_MINING, 0.0, OWNED
60, 25, Tech, TECH_SAILING, 334.9, 
60, 25, Tech, TECH_ASTROLOGY, 0.0, OWNED
60, 25, Tech, TECH_IRRIGATION, 334.9, 
60, 25, Tech, TECH_ARCHERY, 0.0, OWNED
60, 25, Tech, TECH_WRITING, 0.0, OWNED
60, 25, Tech, TECH_MASONRY, 256.9, 
60, 25, Tech, TECH_BRONZE_WORKING, 389.9, BOOSTED
60, 25, Tech, TECH_THE_WHEEL, 302.2, BOOSTED
60, 25, Tech, TECH_CELESTIAL_NAVIGATION, 636.3, 
60, 25, Tech, TECH_CURRENCY, 301.5, BOOSTED
60, 25, Tech, TECH_HORSEBACK_RIDING, 307.1, RESEARCHING
60, 25, Tech, TECH_IRON_WORKING, 519.9, 
60, 25, Tech, TECH_SHIPBUILDING, 568.1, 
60, 25, Tech, TECH_MATHEMATICS, 400.3, 
60, 25, Tech, TECH_CONSTRUCTION, 647.4, GOAL
60, 25, Tech, TECH_ENGINEERING, 432.3, 
60, 25, Tech, TECH_MILITARY_TACTICS, -9297.2, 
60, 25, Tech, TECH_APPRENTICESHIP, 688.2, 
60, 25, Tech, TECH_MACHINERY, -8354.8, 
60, 25, Tech, TECH_EDUCATION, -8301.9, 
60, 25, Tech, TECH_STIRRUPS, 339.7, 
60, 25, Tech, TECH_MILITARY_ENGINEERING, -8787.6, 
60, 25, Tech, TECH_CASTLES, -8787.6, 
60, 25, Tech, TECH_CARTOGRAPHY, -9096.0, 
60, 25, Contract 791
60, 25, Contract 873
61, 0, Tech, TECH_POTTERY, 0.0, OWNED
61, 0, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 0, Tech, TECH_MINING, 0.0, OWNED
61, 0, Tech, TECH_SAILING, 877.9, BOOSTED
61, 0, Tech, TECH_ASTROLOGY, 492.6, BOOSTED
61, 0, Tech, TECH_IRRIGATION, 0.0, OWNED
61, 0, Tech, TECH_ARCHERY, 0.0, OWNED
61, 0, Tech, TECH_WRITING, 0.0, OWNED
61, 0, Tech, TECH_MASONRY, 0.0, OWNED
61, 0, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
61, 0, Tech, TECH_THE_WHEEL, 295.4, 
61, 0, Tech, TECH_CELESTIAL_NAVIGATION, 2527.2, 
61, 0, Tech, TECH_CURRENCY, 417.1, RESEARCHING
61, 0, Tech, TECH_HORSEBACK_RIDING, 302.7, BOOSTED
61, 0, Tech, TECH_IRON_WORKING, 350.6, 
61, 0, Tech, TECH_SHIPBUILDING, 2081.0, 
61, 0, Tech, TECH_MATHEMATICS, 577.1, 
61, 0, Tech, TECH_CONSTRUCTION, 466.3, 
61, 0, Tech, TECH_ENGINEERING, 786.7, BOOSTED
61, 0, Tech, TECH_MILITARY_TACTICS, 1046.6, 
61, 0, Tech, TECH_APPRENTICESHIP, 826.0, 
61, 0, Tech, TECH_MACHINERY, 1455.4, 
61, 0, Tech, TECH_EDUCATION, -7876.1, 
61, 0, Tech, TECH_STIRRUPS, 354.2, 
61, 0, Tech, TECH_MILITARY_ENGINEERING, 1185.1, 
61, 0, Tech, TECH_CASTLES, 793.2, 
61, 0, Tech, TECH_CARTOGRAPHY, -10560.0, 
61, 1, Tech, TECH_POTTERY, 0.0, OWNED
61, 1, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 1, Tech, TECH_MINING, 0.0, OWNED
61, 1, Tech, TECH_SAILING, 0.0, OWNED
61, 1, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 1, Tech, TECH_IRRIGATION, 341.2, BOOSTED
61, 1, Tech, TECH_ARCHERY, 0.0, OWNED
61, 1, Tech, TECH_WRITING, 0.0, OWNED
61, 1, Tech, TECH_MASONRY, 892.4, RESEARCHING
61, 1, Tech, TECH_BRONZE_WORKING, 463.6, 
61, 1, Tech, TECH_THE_WHEEL, 302.6, BOOSTED
61, 1, Tech, TECH_CELESTIAL_NAVIGATION, 639.2, 
61, 1, Tech, TECH_CURRENCY, 590.2, 
61, 1, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
61, 1, Tech, TECH_IRON_WORKING, 445.3, 
61, 1, Tech, TECH_SHIPBUILDING, 1013.2, 
61, 1, Tech, TECH_MATHEMATICS, 845.9, BOOSTED
61, 1, Tech, TECH_CONSTRUCTION, 1130.5, 
61, 1, Tech, TECH_ENGINEERING, 547.4, 
61, 1, Tech, TECH_MILITARY_TACTICS, 1598.4, 
61, 1, Tech, TECH_APPRENTICESHIP, 770.0, 
61, 1, Tech, TECH_MACHINERY, 1578.4, 
61, 1, Tech, TECH_EDUCATION, 2272.8, 
61, 1, Tech, TECH_STIRRUPS, 215.9, 
61, 1, Tech, TECH_MILITARY_ENGINEERING, 2112.0, 
61, 1, Tech, TECH_CASTLES, 3198.3, GOAL
61, 1, Tech, TECH_CARTOGRAPHY, 1331.3, 
61, 1, Tech, TECH_SQUARE_RIGGING, -7654.6, 
61, 1, Contract 212
61, 1, Contract 742
61, 1, Contract 826
61, 1, Contract 862
61, 1, Contract 874
61, 2, Tech, TECH_POTTERY, 0.0, OWNED
61, 2, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 2, Tech, TECH_MINING, 0.0, OWNED
61, 2, Tech, TECH_SAILING, 0.0, OWNED
61, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 2, Tech, TECH_IRRIGATION, 0.0, OWNED
61, 2, Tech, TECH_ARCHERY, 0.0, OWNED
61, 2, Tech, TECH_WRITING, 0.0, OWNED
61, 2, Tech, TECH_MASONRY, 708.7, BOOSTED
61, 2, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
61, 2, Tech, TECH_THE_WHEEL, 0.0, OWNED
61, 2, Tech, TECH_CELESTIAL_NAVIGATION, 622.3, 
61, 2, Tech, TECH_CURRENCY, 325.2, 
61, 2, Tech, TECH_HORSEBACK_RIDING, 285.1, RESEARCHING
61, 2, Tech, TECH_IRON_WORKING, 64.1, 
61, 2, Tech, TECH_SHIPBUILDING, 947.3, 
61, 2, Tech, TECH_MATHEMATICS, 512.7, 
61, 2, Tech, TECH_CONSTRUCTION, 1197.3, 
61, 2, Tech, TECH_ENGINEERING, 278.6, 
61, 2, Tech, TECH_MILITARY_TACTICS, 1427.6, 
61, 2, Tech, TECH_APPRENTICESHIP, 783.1, 
61, 2, Tech, TECH_MACHINERY, 347.7, 
61, 2, Tech, TECH_EDUCATION, 1929.3, 
61, 2, Tech, TECH_STIRRUPS, 395.5, 
61, 2, Tech, TECH_MILITARY_ENGINEERING, 2275.0, 
61, 2, Tech, TECH_CASTLES, 2290.3, GOAL
61, 2, Tech, TECH_CARTOGRAPHY, 1514.6, 
61, 2, Tech, TECH_PRINTING, 710.6, 
61, 2, Tech, TECH_SQUARE_RIGGING, -7537.1, 
61, 2, Contract 226
61, 2, Contract 794
61, 2, Contract 847
61, 3, Tech, TECH_POTTERY, 0.0, OWNED
61, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 3, Tech, TECH_MINING, 0.0, OWNED
61, 3, Tech, TECH_SAILING, 0.0, OWNED
61, 3, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 3, Tech, TECH_IRRIGATION, 586.5, BOOSTED
61, 3, Tech, TECH_ARCHERY, 0.0, OWNED
61, 3, Tech, TECH_WRITING, 0.0, OWNED
61, 3, Tech, TECH_MASONRY, 470.5, 
61, 3, Tech, TECH_BRONZE_WORKING, 374.2, BOOSTED
61, 3, Tech, TECH_THE_WHEEL, 0.0, OWNED
61, 3, Tech, TECH_CELESTIAL_NAVIGATION, 583.9, 
61, 3, Tech, TECH_CURRENCY, 305.1, 
61, 3, Tech, TECH_HORSEBACK_RIDING, 460.7, RESEARCHING
61, 3, Tech, TECH_IRON_WORKING, 390.6, 
61, 3, Tech, TECH_SHIPBUILDING, 841.7, 
61, 3, Tech, TECH_MATHEMATICS, 437.6, 
61, 3, Tech, TECH_CONSTRUCTION, 1088.5, 
61, 3, Tech, TECH_ENGINEERING, 243.0, 
61, 3, Tech, TECH_MILITARY_TACTICS, 790.4, 
61, 3, Tech, TECH_APPRENTICESHIP, 965.3, BOOSTED
61, 3, Tech, TECH_MACHINERY, 952.9, 
61, 3, Tech, TECH_EDUCATION, 2180.6, 
61, 3, Tech, TECH_STIRRUPS, 561.6, 
61, 3, Tech, TECH_MILITARY_ENGINEERING, 2055.5, 
61, 3, Tech, TECH_CASTLES, 2062.0, GOAL
61, 3, Tech, TECH_CARTOGRAPHY, 1307.3, 
61, 3, Tech, TECH_SQUARE_RIGGING, -7850.0, 
61, 3, Contract 293
61, 3, Contract 812
61, 4, Tech, TECH_POTTERY, 0.0, OWNED
61, 4, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 4, Tech, TECH_MINING, 955.9, RESEARCHING
61, 4, Tech, TECH_SAILING, 0.0, OWNED
61, 4, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 4, Tech, TECH_IRRIGATION, 0.0, OWNED
61, 4, Tech, TECH_ARCHERY, 0.0, OWNED
61, 4, Tech, TECH_WRITING, 366.7, BOOSTED
61, 4, Tech, TECH_MASONRY, 1354.4, 
61, 4, Tech, TECH_BRONZE_WORKING, 1282.2, BOOSTED
61, 4, Tech, TECH_THE_WHEEL, 1205.4, BOOSTED
61, 4, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
61, 4, Tech, TECH_CURRENCY, 583.7, 
61, 4, Tech, TECH_HORSEBACK_RIDING, 236.9, BOOSTED
61, 4, Tech, TECH_IRON_WORKING, 2245.7, BOOSTED
61, 4, Tech, TECH_SHIPBUILDING, 593.4, 
61, 4, Tech, TECH_MATHEMATICS, 1021.3, 
61, 4, Tech, TECH_CONSTRUCTION, 2614.1, GOAL
61, 4, Tech, TECH_ENGINEERING, 2298.3, 
61, 4, Tech, TECH_APPRENTICESHIP, 1223.4, 
61, 4, Tech, TECH_STIRRUPS, 262.9, 
61, 4, Tech, TECH_CARTOGRAPHY, -14108.4, 
61, 4, Tech, TECH_SQUARE_RIGGING, -23514.0, 
61, 4, Contract 229
61, 4, Contract 716
61, 4, Contract 797
61, 4, Contract 835
61, 5, Tech, TECH_POTTERY, 0.0, OWNED
61, 5, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 5, Tech, TECH_MINING, 0.0, OWNED
61, 5, Tech, TECH_SAILING, 0.0, OWNED
61, 5, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 5, Tech, TECH_IRRIGATION, 619.8, BOOSTED
61, 5, Tech, TECH_ARCHERY, 0.0, OWNED
61, 5, Tech, TECH_WRITING, 345.0, RESEARCHING
61, 5, Tech, TECH_MASONRY, 390.2, BOOSTED
61, 5, Tech, TECH_BRONZE_WORKING, 356.7, BOOSTED
61, 5, Tech, TECH_THE_WHEEL, 232.1, 
61, 5, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
61, 5, Tech, TECH_CURRENCY, 631.1, BOOSTED
61, 5, Tech, TECH_HORSEBACK_RIDING, 209.5, 
61, 5, Tech, TECH_IRON_WORKING, 202.8, 
61, 5, Tech, TECH_SHIPBUILDING, 673.0, 
61, 5, Tech, TECH_MATHEMATICS, 1163.1, BOOSTED
61, 5, Tech, TECH_CONSTRUCTION, 696.6, 
61, 5, Tech, TECH_ENGINEERING, 375.7, 
61, 5, Tech, TECH_APPRENTICESHIP, 1232.9, GOAL
61, 5, Tech, TECH_MACHINERY, -8831.7, 
61, 5, Tech, TECH_STIRRUPS, 245.8, 
61, 5, Tech, TECH_MILITARY_ENGINEERING, -8702.7, 
61, 5, Tech, TECH_CASTLES, -8702.7, 
61, 5, Tech, TECH_CARTOGRAPHY, -13988.9, 
61, 5, Tech, TECH_SQUARE_RIGGING, -23314.9, 
61, 5, Contract 216
61, 5, Contract 879
61, 6, Tech, TECH_POTTERY, 0.0, OWNED
61, 6, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 6, Tech, TECH_MINING, 0.0, OWNED
61, 6, Tech, TECH_SAILING, 355.6, BOOSTED
61, 6, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 6, Tech, TECH_IRRIGATION, 342.4, 
61, 6, Tech, TECH_ARCHERY, 0.0, OWNED
61, 6, Tech, TECH_WRITING, 0.0, OWNED
61, 6, Tech, TECH_MASONRY, 510.4, 
61, 6, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
61, 6, Tech, TECH_THE_WHEEL, 0.0, OWNED
61, 6, Tech, TECH_CELESTIAL_NAVIGATION, 720.7, 
61, 6, Tech, TECH_CURRENCY, 504.0, 
61, 6, Tech, TECH_HORSEBACK_RIDING, 228.6, RESEARCHING
61, 6, Tech, TECH_IRON_WORKING, 457.2, 
61, 6, Tech, TECH_SHIPBUILDING, 729.4, 
61, 6, Tech, TECH_MATHEMATICS, 657.4, 
61, 6, Tech, TECH_CONSTRUCTION, 890.1, 
61, 6, Tech, TECH_ENGINEERING, 351.6, BOOSTED
61, 6, Tech, TECH_MILITARY_TACTICS, 1236.2, 
61, 6, Tech, TECH_APPRENTICESHIP, 842.7, 
61, 6, Tech, TECH_MACHINERY, 903.8, 
61, 6, Tech, TECH_EDUCATION, -7766.3, 
61, 6, Tech, TECH_STIRRUPS, 297.5, 
61, 6, Tech, TECH_MILITARY_ENGINEERING, 1655.0, 
61, 6, Tech, TECH_CASTLES, 1659.6, GOAL
61, 6, Tech, TECH_CARTOGRAPHY, 1121.1, 
61, 6, Tech, TECH_PRINTING, -8286.4, 
61, 6, Contract 232
61, 6, Contract 802
61, 6, Contract 838
61, 7, Tech, TECH_POTTERY, 0.0, OWNED
61, 7, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
61, 7, Tech, TECH_MINING, 0.0, OWNED
61, 7, Tech, TECH_SAILING, 0.0, OWNED
61, 7, Tech, TECH_ASTROLOGY, 0.0, OWNED
61, 7, Tech, TECH_IRRIGATION, 0.0, OWNED
