Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
70, 10, Wander, , , UNIT_ARCHER (458752), Move To: 15 23
70, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 14 19
70, 10, HL: End Turn, , , UNIT_ARCHER (655366)
70, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 70 18
70, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 64 21
70, 11, Wander, , , UNIT_ARCHER (327683), Move To: 64 18
70, 11, Wander, , , UNIT_ARCHER (393220), Move To: 65 16
70, 11, Wander, , , UNIT_ARCHER (458757), Move To: 62 21
70, 12, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_HORSEMAN (589829), Move To: 67 6
70, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 68 14
70, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 67 13
70, 12, Wander, , , UNIT_ARCHER (393219), Move To: 66 13
70, 12, Wander, , , UNIT_HORSEMAN (655366), Move To: 65 11
70, 13, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (9830549), UNIT_ARCHER (524293), Expected Damage: 0, Move 74 25 Attack -9999 -9999
70, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 76 32
70, 13, Wander, , , UNIT_ARCHER (589827), Move To: 72 29
70, 13, Wander, , , UNIT_ARCHER (655366), Move To: 73 28
70, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 77 12
70, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 74 16
70, 14, Wander, , , UNIT_ARCHER (786435), Move To: 79 14
70, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 73 14
70, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 75 12
70, 14, Wander, , , UNIT_ARCHER (720902), Move To: 76 13
70, 14, Wander, , , UNIT_ARCHER (851975), Move To: 78 15
70, 14, Wander, , , UNIT_ARCHER (917512), Move To: 78 14
70, 14, Wander, , , UNIT_ARCHER (983049), Move To: 79 13
70, 14, HL: End Turn, , , UNIT_BUILDER (589824)
70, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 62 9
70, 15, Wander, , , UNIT_ARCHER (458756), Move To: 64 12
70, 15, Wander, , , UNIT_ARCHER (589829), Move To: 63 10
70, 15, HL: End Turn, , , UNIT_BUILDER (393219)
70, 16, Heal, , , UNIT_WARRIOR (458756), 
70, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 27 14
70, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 26 14
70, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 22 13
70, 16, Wander, , , UNIT_ARCHER (589827), Move To: 25 12
70, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 24 12
70, 16, Wander, , , UNIT_ARCHER (655366), Move To: 27 12
70, 16, Wander, , , UNIT_ARCHER (720903), Move To: 26 12
70, 16, Wander, , , UNIT_ARCHER (786440), Move To: 28 12
70, 18, Heal, , , UNIT_ARCHER (393220), 
70, 18, Wander, , , UNIT_ARCHER (458752), Move To: 69 32
70, 18, Wander, , , UNIT_ARCHER (589825), Move To: 70 28
70, 18, HL: End Turn, , , UNIT_BUILDER (524293)
70, 19, Wander, , , UNIT_ARCHER (393216), Move To: 16 24
70, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 15 22
70, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 13 22
70, 20, Heal, , , UNIT_WARRIOR (196610), 
70, 20, Wander, , , UNIT_ARCHER (393220), Move To: 79 19
70, 20, Wander, , , UNIT_ARCHER (524294), Move To: 78 25
70, 20, Wander, , , UNIT_ARCHER (589831), Move To: 80 17
70, 21, Wander, , , UNIT_ARCHER (458752), Move To: 56 36
70, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 56 33
70, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 54 38
70, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 61 39
70, 21, Wander, , , UNIT_ARCHER (524293), Move To: 54 35
70, 21, HL: End Turn, , , UNIT_BUILDER (655366)
70, 22, Promote, , , UNIT_ARCHER (589829), 
70, 22, Heal, , , UNIT_WARRIOR (524292), 
70, 22, Wander, , , UNIT_WARRIOR (458752), Move To: 14 41
70, 22, Wander, , , UNIT_WARRIOR (131073), Move To: 12 44
70, 22, Wander Back to City, , , UNIT_WARRIOR (196610), Move To: 14 42
70, 22, Wander, , , UNIT_WARRIOR (393219), Move To: 14 43
70, 22, Wander, , , UNIT_ARCHER (655366), Move To: 12 47
70, 22, Wander, , , UNIT_ARCHER (786440), Move To: 14 42
70, 23, Wander, , , UNIT_ARCHER (327680), Move To: 59 13
70, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 56 18
70, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 62 20
70, 23, Wander, , , UNIT_ARCHER (393219), Move To: 60 18
70, 23, Wander, , , UNIT_ARCHER (458756), Move To: 62 14
70, 23, Wander, , , UNIT_ARCHER (524293), Move To: 60 14
70, 23, Wander, , , UNIT_ARCHER (589830), Move To: 58 16
70, 24, Wander, , , UNIT_ARCHER (458752), Move To: 61 42
70, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 60 40
70, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 58 43
70, 24, Wander, , , UNIT_ARCHER (393219), Move To: 61 41
70, 24, Wander, , , UNIT_ARCHER (589829), Move To: 61 38
70, 24, Wander, , , UNIT_ARCHER (655366), Move To: 61 37
70, 24, Wander, , , UNIT_ARCHER (720903), Move To: 58 40
70, 24, Wander, , , UNIT_ARCHER (786440), Move To: 58 41
70, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 22 25
70, 25, Wander, , , UNIT_ARCHER (524292), Move To: 22 23
70, 25, Wander, , , UNIT_ARCHER (655365), Move To: 21 22
70, 25, Wander, , , UNIT_ARCHER (786438), Move To: 19 22
70, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (3145775), 55:12
70, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (4325441), 5:16
70, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (5046348), 21:40
70, 63, Barbarian Rampage, TARGET_ENEMY_COMBAT_DISTRICT, ?, UNIT_QUADRIREME (7012458), 22:41
70, 63, Barbarian Rampage, TARGET_ENEMY_COMBAT_DISTRICT, ?, UNIT_QUADRIREME (8781957), 18:39
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (917517), AT: 14 2
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2031646), AT: 61 2
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (8978568), AT: 67 5
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9633938), AT: 28 7
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (524295), AT: 29 19
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9765012), AT: 75 22
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2752553), AT: 56 24
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3211312), AT: 46 31
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2228257), AT: 35 36
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9371790), AT: 71 36
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1703961), AT: 81 37
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (786443), AT: 5 47
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179665), AT: 20 47
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310739), AT: 75 48
70, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1441813), AT: 57 50
70, 63, Move to safety, , , UNIT_WARRIOR (5242959), Current Danger: 20
70, 63, Move to safety, , , UNIT_WARRIOR (5242959), Current Danger: 20
70, 63, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (851968), UNIT_WARRIOR (5701718), Expected Damage: 0, Move 21 41 Attack 21 40
70, 63, Wander, , , UNIT_WARRIOR (2621479), Move To: 28 22
70, 63, Wander, , , UNIT_WARRIOR (3407923), Move To: 76 45
70, 63, Wander, , , UNIT_SLINGER (4456515), Move To: 28 23
70, 63, Wander, , , UNIT_SLINGER (5308496), Move To: 73 46
70, 63, Wander, , , UNIT_QUADRIREME (6094940), Move To: 36 32
70, 63, Wander, , , UNIT_WARRIOR (6488162), Move To: 19 47
70, 63, Wander, , , UNIT_WARRIOR (6619236), Move To: 27 23
70, 63, Wander, , , UNIT_WARRIOR (6815847), Move To: 21 45
70, 63, Wander, , , UNIT_WARRIOR (7274606), Move To: 73 45
70, 63, Wander, , , UNIT_QUADRIREME (8061050), Move To: 34 34
70, 63, Wander, , , UNIT_WARRIOR (8192124), Move To: 7 48
70, 63, Wander, , , UNIT_ARCHER (8257661), Move To: 29 20
70, 63, Wander, , , UNIT_WARRIOR (8454272), Move To: 19 45
70, 63, Wander, , , UNIT_QUADRIREME (8650883), Move To: 11 7
70, 63, Wander, , , UNIT_WARRIOR (9306253), Move To: 57 23
70, 63, Wander, , , UNIT_WARRIOR (9437327), Move To: 77 45
70, 63, Wander, , , UNIT_ARCHER (9502864), Move To: 80 36
70, 63, Wander, , , UNIT_WARRIOR (9699475), Move To: 55 49
70, 63, HL: Explore fallback, , , UNIT_SCOUT (589832), Move To: 27 27
70, 63, HL: Explore fallback, , , UNIT_SCOUT (5505107), Move To: 81 42
70, 63, HL: Explore, , , UNIT_SCOUT (9044105), Move To: 77 3
70, 63, HL: Explore fallback, , , UNIT_SCOUT (9240716), Move To: 60 4
70, 63, HL: Explore cur region, , , UNIT_SCOUT (9830549), Move To: 76 21
70, 63, HL: Explore fallback, , , UNIT_SCOUT (9896086), Move To: 44 33
70, 63, HL: Explore cur region, , , UNIT_SCOUT (9961623), Move To: 1 39
70, 63, HL: Explore, , , UNIT_SCOUT (9044105), Move To: 77 4
70, 63, HL: End Turn, , , UNIT_SCOUT (589832)
70, 63, HL: End Turn, , , UNIT_SCOUT (1245202)
70, 63, HL: End Turn, , , UNIT_SCOUT (1769498)
70, 63, HL: End Turn, , , UNIT_SCOUT (5505107)
70, 63, HL: End Turn, , , UNIT_BUILDER (5636181)
70, 63, HL: End Turn, , , UNIT_SCOUT (8716420)
70, 63, HL: End Turn, , , UNIT_BUILDER (8913031)
70, 63, HL: End Turn, , , UNIT_SCOUT (9044105)
70, 63, HL: End Turn, , , UNIT_SCOUT (9240716)
70, 63, HL: End Turn, , , UNIT_SCOUT (9830549)
70, 63, HL: End Turn, , , UNIT_SCOUT (9896086)
70, 63, HL: End Turn, , , UNIT_SCOUT (9961623)
71, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 59 7
71, 2, HL: Explore cur region, , , UNIT_SCOUT (524294), Move To: 75 23
71, 2, HL: End Turn, , , UNIT_SCOUT (196608)
71, 2, HL: End Turn, , , UNIT_SCOUT (524294)
71, 4, HL: Explore, , , UNIT_SCOUT (524292), Move To: 14 49
71, 4, HL: End Turn, , , UNIT_SCOUT (196608)
71, 4, HL: End Turn, , , UNIT_SCOUT (524292)
71, 8, Wander, , , UNIT_SLINGER (262144), Move To: 16 20
71, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 15 18
71, 8, Wander, , , UNIT_ARCHER (720899), Move To: 8 22
71, 8, Wander, , , UNIT_ARCHER (524294), Move To: 15 20
71, 8, Wander, , , UNIT_ARCHER (589831), Move To: 9 22
71, 8, Wander, , , UNIT_ARCHER (655368), Move To: 14 16
71, 8, Wander, , , UNIT_ARCHER (786441), Move To: 12 26
71, 8, Wander, , , UNIT_ARCHER (851978), Move To: 11 22
71, 8, Wander, , , UNIT_ARCHER (917515), Move To: 12 23
71, 9, Heal, , , UNIT_WARRIOR (327683), 
71, 9, Wander, , , UNIT_WARRIOR (589824), Move To: 53 12
71, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 58 7
71, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 61 10
71, 9, Wander, , , UNIT_WARRIOR (458756), Move To: 55 11
71, 9, Wander, , , UNIT_WARRIOR (524293), Move To: 55 9
71, 10, Wander, , , UNIT_ARCHER (458752), Move To: 16 23
71, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 17 14
71, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 13 19
71, 10, Wander, , , UNIT_ARCHER (655366), Move To: 20 16
71, 10, HL: End Turn, , , UNIT_SETTLER (720901)
71, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 69 18
71, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 63 19
71, 11, Wander, , , UNIT_ARCHER (327683), Move To: 65 18
71, 11, Wander, , , UNIT_ARCHER (393220), Move To: 64 18
71, 11, Wander, , , UNIT_ARCHER (458757), Move To: 64 20
71, 12, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_HORSEMAN (589829), Move To: 67 5
71, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 68 13
71, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 66 12
71, 12, Wander, , , UNIT_ARCHER (393219), Move To: 68 12
71, 12, Wander, , , UNIT_HORSEMAN (655366), Move To: 67 14
71, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 75 31
71, 13, Wander, , , UNIT_ARCHER (589827), Move To: 74 29
71, 13, Wander, , , UNIT_ARCHER (524293), Move To: 74 25
71, 13, Wander, , , UNIT_ARCHER (655366), Move To: 72 29
71, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 76 12
71, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 75 17
71, 14, Wander, , , UNIT_ARCHER (786435), Move To: 78 12
71, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 73 15
71, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 75 13
71, 14, Wander, , , UNIT_ARCHER (720902), Move To: 77 12
71, 14, Wander, , , UNIT_ARCHER (851975), Move To: 77 15
71, 14, Wander, , , UNIT_ARCHER (917512), Move To: 77 13
71, 14, Wander, , , UNIT_ARCHER (983049), Move To: 79 14
71, 14, HL: End Turn, , , UNIT_BUILDER (589824)
71, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 61 9
71, 15, Wander, , , UNIT_ARCHER (458756), Move To: 64 13
71, 15, Wander, , , UNIT_ARCHER (589829), Move To: 62 9
71, 15, HL: End Turn, , , UNIT_BUILDER (393219)
71, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 26 15
71, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 25 14
71, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 23 13
71, 16, Wander, , , UNIT_ARCHER (589827), Move To: 24 11
71, 16, Wander, , , UNIT_WARRIOR (458756), Move To: 22 13
71, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 25 12
71, 16, Wander, , , UNIT_ARCHER (655366), Move To: 27 13
71, 16, Wander, , , UNIT_ARCHER (720903), Move To: 25 11
71, 16, Wander, , , UNIT_ARCHER (786440), Move To: 29 12
71, 18, Heal, , , UNIT_ARCHER (393220), 
71, 18, Wander, , , UNIT_ARCHER (458752), Move To: 69 31
71, 18, Wander, , , UNIT_ARCHER (589825), Move To: 70 27
71, 18, Wander, , , UNIT_ARCHER (655366), Move To: 72 30
71, 18, HL: End Turn, , , UNIT_BUILDER (524293)
71, 19, Wander, , , UNIT_ARCHER (393216), Move To: 17 24
71, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 15 21
71, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 15 22
71, 20, Heal, , , UNIT_WARRIOR (196610), 
71, 20, Wander, , , UNIT_ARCHER (393220), Move To: 79 20
71, 20, Wander, , , UNIT_ARCHER (524294), Move To: 78 24
71, 20, Wander, , , UNIT_ARCHER (589831), Move To: 80 16
71, 21, Wander, , , UNIT_ARCHER (458752), Move To: 56 35
71, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 57 36
71, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 56 34
71, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 53 38
71, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 60 37
71, 21, Wander, , , UNIT_ARCHER (524293), Move To: 55 33
71, 21, HL: End Turn, , , UNIT_BUILDER (655366)
71, 22, Heal, , , UNIT_WARRIOR (524292), 
71, 22, Wander, , , UNIT_WARRIOR (458752), Move To: 15 42
71, 22, Wander, , , UNIT_WARRIOR (131073), Move To: 12 43
71, 22, Wander, , , UNIT_WARRIOR (196610), Move To: 11 46
71, 22, Wander, , , UNIT_WARRIOR (393219), Move To: 13 41
71, 22, Wander, , , UNIT_ARCHER (589829), Move To: 13 47
71, 22, Wander, , , UNIT_ARCHER (655366), Move To: 12 46
71, 23, Wander, , , UNIT_ARCHER (327680), Move To: 61 14
71, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 57 19
71, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 61 20
71, 23, Wander, , , UNIT_ARCHER (393219), Move To: 60 16
71, 23, Wander, , , UNIT_ARCHER (458756), Move To: 61 15
71, 23, Wander, , , UNIT_ARCHER (524293), Move To: 60 15
71, 23, Wander, , , UNIT_ARCHER (589830), Move To: 56 17
71, 24, Wander, , , UNIT_ARCHER (458752), Move To: 61 40
71, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 61 42
71, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 57 45
71, 24, Wander, , , UNIT_ARCHER (393219), Move To: 59 41
71, 24, Wander, , , UNIT_ARCHER (589829), Move To: 61 36
71, 24, Wander, , , UNIT_ARCHER (655366), Move To: 61 39
71, 24, Wander, , , UNIT_ARCHER (720903), Move To: 59 40
71, 24, Wander, , , UNIT_ARCHER (786440), Move To: 58 40
71, 25, Wander, , , UNIT_WARRIOR (196610), Move To: 22 24
71, 25, Wander, , , UNIT_ARCHER (524292), Move To: 23 23
71, 25, Wander, , , UNIT_ARCHER (655365), Move To: 20 21
71, 25, Wander, , , UNIT_ARCHER (786438), Move To: 19 23
71, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (3145775), 53:12
71, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (4325441), 5:16
71, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (5046348), 23:39
71, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (7012458), 23:39
71, 63, Barbarian Rampage, TARGET_ENEMY_COMBAT_DISTRICT, ?, UNIT_QUADRIREME (8781957), 18:39
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (917517), AT: 14 2
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2031646), AT: 61 2
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (8978568), AT: 67 5
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9633938), AT: 28 7
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (524295), AT: 29 19
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9765012), AT: 75 22
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2752553), AT: 56 24
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3211312), AT: 46 31
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2228257), AT: 35 36
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (9371790), AT: 71 36
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1703961), AT: 81 37
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (786443), AT: 5 47
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179665), AT: 20 47
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310739), AT: 75 48
71, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1441813), AT: 57 50
71, 63, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_AZTEC_EAGLE_WARRIOR (917508), UNIT_WARRIOR (5963866), Expected Damage: 0, Move 21 39 Attack -9999 -9999
71, 63, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_SCOUT (851968), UNIT_WARRIOR (5701718), Expected Damage: 0, Move 21 41 Attack 21 40
71, 63, Wander, , , UNIT_WARRIOR (2621479), Move To: 27 22
71, 63, Wander, , , UNIT_WARRIOR (3407923), Move To: 78 44
71, 63, Wander, , , UNIT_SLINGER (4456515), Move To: 28 24
71, 63, Wander, , , UNIT_SLINGER (5308496), Move To: 74 46
71, 63, Wander, , , UNIT_QUADRIREME (6094940), Move To: 37 31
71, 63, Wander, , , UNIT_WARRIOR (6488162), Move To: 21 46
71, 63, Wander, , , UNIT_WARRIOR (6619236), Move To: 27 24
71, 63, Wander, , , UNIT_WARRIOR (6815847), Move To: 20 45
71, 63, Wander, , , UNIT_WARRIOR (7274606), Move To: 74 45
71, 63, Wander, , , UNIT_QUADRIREME (8061050), Move To: 35 35
71, 63, Wander, , , UNIT_WARRIOR (8192124), Move To: 8 46
71, 63, Wander, , , UNIT_ARCHER (8257661), Move To: 29 21
71, 63, Wander, , , UNIT_WARRIOR (8454272), Move To: 20 44
71, 63, Wander, , , UNIT_QUADRIREME (8650883), Move To: 14 6
71, 63, Wander, , , UNIT_WARRIOR (9306253), Move To: 56 23
71, 63, Wander, , , UNIT_WARRIOR (9437327), Move To: 78 45
71, 63, Wander, , , UNIT_ARCHER (9502864), Move To: 81 36
71, 63, Wander, , , UNIT_WARRIOR (9699475), Move To: 56 48
71, 63, HL: Move To Safety, , , UNIT_SCOUT (1245202), Move To: 21 37
71, 63, HL: Explore fallback, , , UNIT_SCOUT (589832), Move To: 26 29
71, 63, HL: Explore fallback, , , UNIT_SCOUT (5505107), Move To: 79 39
71, 63, HL: Explore tertiary regions, , , UNIT_SCOUT (9044105), Move To: 77 11
71, 63, HL: Explore tertiary regions, , , UNIT_SCOUT (9240716), Move To: 57 7
71, 63, HL: Explore cur region, , , UNIT_SCOUT (9830549), Move To: 76 21
71, 63, HL: Explore fallback, , , UNIT_SCOUT (9896086), Move To: 43 36
71, 63, HL: End Turn, , , UNIT_SCOUT (589832)
71, 63, HL: End Turn, , , UNIT_SCOUT (1769498)
71, 63, HL: End Turn, , , UNIT_SCOUT (5505107)
71, 63, HL: End Turn, , , UNIT_BUILDER (5636181)
71, 63, HL: End Turn, , , UNIT_SCOUT (8716420)
71, 63, HL: End Turn, , , UNIT_BUILDER (8913031)
71, 63, HL: End Turn, , , UNIT_SCOUT (9044105)
71, 63, HL: End Turn, , , UNIT_SCOUT (9240716)
71, 63, HL: End Turn, , , UNIT_SCOUT (9830549)
71, 63, HL: End Turn, , , UNIT_SCOUT (9896086)
72, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 60 9
72, 2, HL: Explore cur region, , , UNIT_SCOUT (524294), Move To: 75 23
72, 2, HL: End Turn, , , UNIT_SCOUT (196608)
72, 2, HL: End Turn, , , UNIT_SCOUT (524294)
72, 4, Heal, , , UNIT_WARRIOR (655363), 
72, 4, Wander, , , UNIT_WARRIOR (458753), Move To: 12 40
72, 4, Wander, , , UNIT_WARRIOR (983042), Move To: 9 43
72, 4, HL: Explore cur region, , , UNIT_SCOUT (196608), Move To: 20 42
72, 4, HL: Explore, , , UNIT_SCOUT (524292), Move To: 15 50
72, 4, HL: End Turn, , , UNIT_SCOUT (196608)
72, 4, HL: End Turn, , , UNIT_SCOUT (524292)
72, 5, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_WARRIOR (1114117), Available Units: 1
72, 5, Pillage Improvement, TARGET_ENEMY_IMPROVEMENT, ?, UNIT_WARRIOR (1114117), Available Units: 1
72, 5, Wander, , , UNIT_WARRIOR (1114117), Move To: 50 41
72, 8, Wander, , , UNIT_SLINGER (262144), Move To: 14 19
72, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 16 20
72, 8, Wander, , , UNIT_ARCHER (720899), Move To: 7 22
72, 8, Wander, , , UNIT_ARCHER (524294), Move To: 14 18
72, 8, Wander, , , UNIT_ARCHER (589831), Move To: 8 22
72, 8, Wander, , , UNIT_ARCHER (655368), Move To: 13 16
72, 8, Wander, , , UNIT_ARCHER (786441), Move To: 13 26
72, 8, Wander, , , UNIT_ARCHER (851978), Move To: 12 22
72, 8, Wander, , , UNIT_ARCHER (917515), Move To: 13 22
72, 9, Heal, , , UNIT_WARRIOR (327683), 
72, 9, Wander, , , UNIT_WARRIOR (589824), Move To: 55 12
72, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 60 8
72, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 60 11
72, 9, Wander, , , UNIT_WARRIOR (458756), Move To: 54 12
72, 9, Wander, , , UNIT_WARRIOR (524293), Move To: 54 10
72, 10, Wander, , , UNIT_ARCHER (458752), Move To: 17 22
72, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 17 16
72, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 13 18
72, 10, Wander, , , UNIT_ARCHER (655366), Move To: 18 17
72, 10, HL: End Turn, , , UNIT_SETTLER (720901)
72, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 68 19
72, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 64 21
72, 11, Wander, , , UNIT_ARCHER (327683), Move To: 66 18
72, 11, Wander, , , UNIT_ARCHER (393220), Move To: 64 19
72, 11, Wander, , , UNIT_ARCHER (458757), Move To: 65 19
72, 12, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_HORSEMAN (589829), Move To: 67 5
72, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 67 12
72, 12, Wander, , , UNIT_HORSEMAN (655366), Move To: 66 15
72, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 76 32
72, 13, Wander, , , UNIT_ARCHER (589827), Move To: 76 29
72, 13, Wander, , , UNIT_ARCHER (524293), Move To: 73 23
72, 13, Wander, , , UNIT_ARCHER (655366), Move To: 74 29
72, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 75 10
72, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 74 17
72, 14, Wander, , , UNIT_ARCHER (786435), Move To: 78 13
72, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 73 13
72, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 75 12
72, 14, Wander, , , UNIT_ARCHER (720902), Move To: 76 12
72, 14, Wander, , , UNIT_ARCHER (851975), Move To: 78 14
72, 14, Wander, , , UNIT_ARCHER (917512), Move To: 76 11
72, 14, Wander, , , UNIT_ARCHER (983049), Move To: 78 15
